subject_norm,subject,total_sendings,total_opens,open_rate,wilson_score
last chance up to off canvas and more,Last chance - up to 93% off Canvas and More! ,233516,63981,0.2739897908494493,0.27218452939298415
only until midnight up to off delivery guarantee for mother s day,&#x23f3; Only until midnight: up to 87% OFF + Delivery Guarantee for Mother's Day,123520,33904,0.2744818652849741,0.2720002315324763
sun s out sale s live epic wall décor offers,"&#x2600;&#xfe0f; Sun’s out, Sale’s live – epic Wall Décor offers!",922730,251780,0.27286421813531586,0.2719562992774894
days only unlock the biggest christmas savings,4 days only | Unlock the BIGGEST Christmas savings! &#x1f384;,325018,88883,0.27347100775957023,0.2719412483917546
celebrate labor day with canvas prints from,Celebrate Labor Day with Canvas Prints from $3.74!,400733,109527,0.2733166472439255,0.2719389679425288
we re celebrating you with up to off,&#x2728; We’re celebrating you with up to 87% off!,860794,234881,0.2728655171852964,0.2719255355867191
their reaction priceless yours off,Their reaction? Priceless. Yours? 87% off.,3365194,916636,0.27238726801486035,0.2719118703137416
delivery guaranteed save up to but only until midnight,Delivery guaranteed! Save up to 87% – but only until midnight!,396140,108256,0.27327712424900286,0.2718915569749428
free shipping until tomorrow get it now,FREE shipping until tomorrow &#x1f69a; Get it now!,2590133,705575,0.27240879136322343,0.27186694194134337
the biggest deal of the year just dropped up to off,The biggest deal of the year just dropped - Up to 87% off!,4120890,1122089,0.27229287848013417,0.27186330020169913
free shipping save on your orde,"Free Shipping &#x1f389; Save $8.90 on your orde{% if contact.1 == '' %}{% if contact.1 == true %}, {{ contact.1 }}!{% else %}!{% endif %}{% else %}{% if contact.1 == true %}, {{ contact.1 }}!{% else %}!{% endif %}{% endif %}",1933977,526988,0.27248927986217003,0.2718622162076731
last chance for exclusive new year savings,Last chance for exclusive New Year savings! &#x1f6a8;,2796466,761600,0.272343736701966,0.2718222868819326
exclusive deals up to off canvas prints photo gifts,Exclusive deals! Up to 80% off Canvas Prints & Photo Gifts!,310460,84868,0.2733621078399794,0.27179715273704425
last chance get up to total discount,Last chance &#x203c;&#xfe0f; Get up to 92% TOTAL discount!,432812,118203,0.27310471983216733,0.27177932237319086
order deadline extended get guaranteed delivery for mother s day,&#x1f69a; Order deadline extended: Get guaranteed delivery for Mother's day!,1023232,278924,0.2725911621215912,0.2717292090475984
somebunny loves to save jump on the easter deals with up to off,Somebunny loves to save: Jump on the Easter deals with up to 81% off!,6580911,1789883,0.2719810372758422,0.2716411901794401
use code sunny your gift awaits,Use code SUNNY10 - Your $10 gift awaits!,367824,100444,0.273076253860542,0.2716387622327556
exclusive offer up to off on unique photo products,Exclusive offer: up to 81% off on unique Photo Products!,2657484,723224,0.2721461352166184,0.2716113538262153
redeem your code ryx k tm save now,Redeem your code RYX6K5TM &#x1f525; | Save now!,3570370,971068,0.27197965476967373,0.27151832832615075
treat yourself to wicked good deals starting at c,&#x1f383; Treat yourself to wicked-good deals starting at C$3.32!,43015,11860,0.2757177728699291,0.2715148323468218
extra off everything yes it s real,"EXTRA 23% off Everything? Yes, It’s real! &#x1f60d;",4632340,1259346,0.27185957852834636,0.2714545992799378
wall décor special from just for a limited time only,Wall Décor Special! From just £2.55 for a limited time only!,432179,117882,0.27276198056823675,0.27143613821571394
surprise get up to extra on everything just in time for mother s day,Surprise! Get up to 30% EXTRA on everything—just in time for Mother’s Day!,15290642,4153632,0.271645363222813,0.27142246633993805
don t miss out your discount expires today,Don't miss out! Your discount expires today! ,65445,17985,0.27481090992436397,0.27140393203906593
kick off labor day with photo products from only,Kick off Labor Day with Photo Products from only $3.74 &#x1f525;,750780,204447,0.27231279469351877,0.2713070157709017
super size your savings bigger canvas bigger discount from,Super Size your savings: bigger canvas = bigger discount!&#x1f4b0;| From £4.20,14201261,3855359,0.27148004673669474,0.2712488050260434
sitewide savings guaranteed christmas delivery,Sitewide savings + GUARANTEED Christmas delivery,43005,11845,0.27543308917567727,0.271231039106744
hey discounts up to save big on photo gifts,"Hey{% if contact.1 == true %}, {{ contact.1 }}!{% else %}!{% endif %} Discounts up to 87% - Save big on Photo Gifts! ",4054409,1101294,0.2716287379985591,0.27119598578382437
up to off yes you read that correctly,"Up to 81% off?! Yes, you read that correctly!",408285,111280,0.2725547105575762,0.27119101048348243
summer deals you won t want to miss save up to,&#x1f31f; Summer deals you won’t want to miss – save up to 87%!,419214,114244,0.2725195246341964,0.2711737448309038
global parents day sale up to off and a surprise inside,Global Parents' Day Sale: Up to 87% OFF ... and a surprise inside!,217430,59365,0.2730304005886952,0.271161758463342
top canvases and photo textiles at unbeatable prices up to off,Top-Canvases and Photo Textiles at unbeatable prices – up to 81% off!,3131785,850762,0.2716540247813946,0.27116165675022036
hurry best price deal ends tomorrow,&#x26a0;&#xfe0f; Hurry! Best-price deal ends tomorrow!,224357,61236,0.27294000187201645,0.27110056335330524
your your your your exclusive discount of up to is waiting for you,"{% if contact.1 == '' %}{% if contact.1 == true %}{{ contact.1 }}, your {% else %}Your{% endif %}{% else %}{% if contact.1 == true %}{{ contact.1 }}, your {% else %}Your{% endif %}{% endif %}exclusive discount of up to 87% is waiting for you!",2630064,714288,0.2715857865055755,0.27104857442350766
your order from,"Your order from {% if contact.1 == '' %}{{ contact.919|localized_date(contact.12,'MM/dd/yyyy') }}{% else %}{{ contact.919|localized_date(contact.12,'MM/dd/yyyy') }}{% endif %}",30578,8438,0.2759500294329256,0.27096825613089426
don t wait for december save up to on all products,&#x1f381; Don’t wait for December! Save up to 87% on ALL products!,25935243,7031220,0.27110677158490476,0.2709357200585065
what if a gift could say everything,What if a gift could say everything?,855855,232677,0.271864977128135,0.27092337853086357
sunday savings order now for mother s day delivery and save big on wall décor,Sunday Savings! Order now for Mother's Day Delivery and save big on Wall Décor ,408318,111176,0.27227797941800264,0.2709147708699802
only till midnight save up to on prints,&#x23f0; Only till midnight: Save up to 79% on Prints,94038,25742,0.27374040281588297,0.27089985334635214
get up to off your order order save now,"&#x1f4b0; Get up to £10 off your {% if contact.1 == true %}order, {{ contact.1 }}{% else %}order{% endif %} | Save now!",13005521,3526027,0.2711177045502445,0.27087617056861096
celebrate photo day get up to off,&#x1f4f8; Celebrate Photo Day: Get up to 92% off! ,4523046,1226990,0.2712751539559845,0.27086559041896563
now or never unmissable canvas print deals,Now or never! Unmissable Canvas Print deals!,7952310,2156288,0.27115240728794526,0.2708435349448196
last chance unbeatable wall décor deals from just,Last chance: unbeatable Wall Décor deals – from just $3.74!,1330183,361261,0.2715874432314952,0.2708322392267081
xxl sale this veterans day save up to,XXL Sale this Veterans Day: Save up to 92%!,2518094,683343,0.27137310997921443,0.27082422673457757
hour sale canvas acrylic and metal prints from just,"24-hour SALE: Canvas, Acrylic, and Metal Prints from just $3.74!",253622,69124,0.2725473342217946,0.2708178394164676
last chance up to on all canvas formats,Last chance! Up to -93% on ALL Canvas formats!,1815805,492922,0.27146196865852884,0.27081560490644874
lowest ever on aluminium prints,"Lowest EVER on Aluminium Prints{% if contact.1 == '' %}{% if contact.1 == true %}, {{ contact.1 }}! {% else %}! {% endif %}{% else %}{% if contact.1 == true %}, {{ contact.1 }}! {% else %}! {% endif %}{% endif %}",11689552,3168598,0.271062398285238,0.2708076515337239
gift discount on your order remember mother s day,Gift: $7.90 discount on your order &#x1f490; | Remember Mother's Day!,630922,171516,0.2718497690681257,0.27075331016993653
reminder your sale offer expires soon wall décor up to off,Reminder: your sale offer expires soon &#x26a0;&#xfe0f; Wall Décor up to 79% off,2614273,709208,0.2712830679886913,0.27074442595233
prime deals for you up to on all canvases,"Prime Deals for you{% if contact.1 == true %}, {{ contact.1 }}:{% else %}:{% endif %} up to -87% on ALL Canvases! &#x26a1;",9273375,2513315,0.2710248426274145,0.27073885055857105
h hurry up to save up to on photo products,&#x23f0; 48h | Hurry up to save up to 87% on Photo Products!,700352,190233,0.2716248400804167,0.27058435283252635
welcome with massive discounts,"Welcome 2026 with massive discounts{% if contact.1 == true %}, {{ contact.1 }}!{% else %}!{% endif %} &#x2728;",13401703,3628987,0.27078551136374235,0.27054766504653077
for on our favorite gift ideas don t miss only h,3-for-2 on our favorite gift ideas &#x2728; Don't miss – only 24h!,2212494,599856,0.27112209117855235,0.2705367220034023
up to on everything,"Up to -20% on EVERYTHING{% if contact.1 == '' %}{% if contact.1 == true %}, {{ contact.1 }}! {% else %}! {% endif %}{% else %}{% if contact.1 == true %}, {{ contact.1 }}! {% else %}! {% endif %}{% endif %} &#x1f631; ",3359072,910228,0.27097603147535987,0.27050097724331235
your code euarg cj only valid today redeem it now,"Your code &#x1f4a5;EUARG3CJ&#x1f4a5; only valid today! Redeem it now{% if contact.1 == '' %}{% if contact.1 == true %}, {{ contact.1 }}! {% else %}! {% endif %}{% else %}{% if contact.1 == true %}, {{ contact.1 }}! {% else %}! {% endif %}{% endif %}",418953,113866,0.2717870500986984,0.2704419940012719
save up to bestsellers from just,Save up to 87% – bestsellers from just £2.55,1772005,480320,0.27106018323876063,0.27040619116422054
mother s day sale open for lowest prices,Mother’s Day Sale! Open for lowest prices!,137246,37430,0.2727219736822931,0.2703721358324847
what did over people love find out inside,"What did over 160,000 people love? Find out inside!",1230057,333523,0.27114434534334586,0.2703594374351592
your scary deal awaits up to off,Your Scary Deal awaits – up to 87% OFF!,589909,160155,0.27149102658206603,0.27035761436283334
lowest prices guaranteed christmas delivery expire tonight,&#x26a0;&#xfe0f; Lowest prices + GUARANTEED Christmas delivery expire tonight,2814051,761987,0.2707793853060943,0.2702605072451787
less than h mega sale delivery guarantee until christmas,&#x1f4a5; Less than 48h: Mega Sale + Delivery Guarantee until Christmas!,6067130,1641587,0.27057059927840676,0.27021723898470973
unlock your black friday savings before they re gone,Unlock your Black Friday savings before they’re gone,5470195,1480077,0.2705711587978125,0.27019902529079576
final hours get mum s gifts in time save up to,Final hours: Get Mum’s gifts in time & save up to 87%! &#x2763;&#xfe0f;,4096099,1108437,0.2706079613798397,0.27017792591007006
weather blues extra discount on photo blankets and cushions only until saturday,Weather blues? EXTRA discount on Photo Blankets and Cushions! &#x23f3; Only until Saturday!,2598052,703249,0.27068318878913894,0.2701432456536369
act act fast up to off on everything ends soon,"&#x26a1; {% if contact.1 == true %}{{ contact.1 }}, act {% else %}Act {% endif %}fast! Up to 87% off on everything ends soon!",7138617,1930686,0.2704565884400298,0.2701308577865207
best sellers are back up to off,Best Sellers are back — up to 92% off!,861516,233516,0.2710524238667651,0.2701148060104228
your your your your code mp st crm triple savings guaranteed,"{% if contact.1 == '{{ contact.1 }}' %}{% if contact.1 == true %}{{ contact.1 }}, your {% else %}Your {% endif %}{% else %}{% if contact.1 == true %}{{ contact.1 }}, your {% else %}Your {% endif %}{% endif %}code &#x1f525;MP1ST24CRM&#x1f525; | Triple savings guaranteed!",2814544,761201,0.2704526914484194,0.2699340563125154
last chance for extra savings ends today,&#x1f525; Last Chance for extra Savings! Ends TODAY!,3281856,887406,0.2703976042824548,0.26991732073419594
mystery deal incredible savings right on time for valentine s day,Mystery deal: Incredible savings right on time for Valentine's Day! &#x1f339;,203467,55307,0.27182294917603345,0.2698940980721757
valentine s day is coming soon gifts from just,Valentine's Day is coming soon! Gifts from just £3.48 &#x2763;&#xfe0f; ,2168692,586568,0.2704708644657702,0.2698800656185526
memorial day weekend sale up to off,Memorial Day Weekend Sale: Up to 86% OFF,73955,20195,0.27307146237576907,0.26987219296076387
new year s special up to off wall home décor,&#x2728; New Year’s Special: Up to 89% off Wall & Home Décor!,9642891,2603992,0.2700426666650074,0.2697625265448066
your wall home décor discounts expire tomorrow, &#x1f4e2; Your Wall & Home Décor discounts expire tomorrow!,160815,43728,0.27191493330846,0.2697456957348184
hurry secure your exclusive deal now,&#x26a0;&#xfe0f; Hurry! Secure your exclusive deal now!,1925502,520511,0.27032482957691034,0.2696979643578293
